atr_sl_mult,atr_tp_mult,max_spread_pips,min_body_ratio,tick_consistency,max_positions,profit_target_usd,trades,net_pnl,win_rate,sharpe,max_dd,avg_pnl,rejected
0.8,2.0,5.0,0.35,0.7,2,0.5,602,957.2437,52.5,1.7165,615.5007,1.5901,0
0.8,2.0,5.0,0.35,0.7,3,0.1,710,1157.9418,52.3,1.9191,677.6776,1.6309,0
0.8,2.0,5.0,0.35,0.7,3,0.2,710,1157.9418,52.3,1.9191,677.6776,1.6309,0
0.8,2.0,5.0,0.35,0.7,3,0.5,710,1157.9418,52.3,1.9191,677.6776,1.6309,0
0.8,2.0,5.0,0.5,0.55,1,0.1,1715,3189.3347,54.6,3.5154,442.2302,1.8597,0
0.8,2.0,5.0,0.5,0.55,1,0.2,1715,3189.3347,54.6,3.5154,442.2302,1.8597,0
0.8,2.0,5.0,0.5,0.55,1,0.5,1715,3189.3347,54.6,3.5154,442.2302,1.8597,0
0.8,2.0,5.0,0.5,0.55,2,0.1,2295,3324.5522,54.0,3.233,585.0397,1.4486,0
0.8,2.0,5.0,0.5,0.55,2,0.2,2295,3324.5522,54.0,3.233,585.0397,1.4486,0
0.8,2.0,5.0,0.5,0.55,2,0.5,2295,3324.5522,54.0,3.233,585.0397,1.4486,0
0.8,2.0,5.0,0.5,0.55,3,0.1,2736,3969.5652,54.0,3.5607,747.4614,1.4509,0
0.8,2.0,5.0,0.5,0.55,3,0.2,2736,3969.5652,54.0,3.5607,747.4614,1.4509,0
0.8,2.0,5.0,0.5,0.55,3,0.5,2736,3969.5652,54.0,3.5607,747.4614,1.4509,0
0.8,2.0,5.0,0.5,0.6,1,0.1,1142,2310.0183,54.3,3.0812,481.4639,2.0228,0
0.8,2.0,5.0,0.5,0.6,1,0.2,1142,2310.0183,54.3,3.0812,481.4639,2.0228,0
0.8,2.0,5.0,0.5,0.6,1,0.5,1142,2310.0183,54.3,3.0812,481.4639,2.0228,0
0.8,2.0,5.0,0.5,0.6,2,0.1,1521,2338.7068,53.5,2.7456,779.0587,1.5376,0
0.8,2.0,5.0,0.5,0.6,2,0.2,1521,2338.7068,53.5,2.7456,779.0587,1.5376,0
0.8,2.0,5.0,0.5,0.6,2,0.5,1521,2338.7068,53.5,2.7456,779.0587,1.5376,0
0.8,2.0,5.0,0.5,0.6,3,0.1,1814,2869.6183,53.5,3.0944,866.8821,1.5819,0
0.8,2.0,5.0,0.5,0.6,3,0.2,1814,2869.6183,53.5,3.0944,866.8821,1.5819,0
0.8,2.0,5.0,0.5,0.6,3,0.5,1814,2869.6183,53.5,3.0944,866.8821,1.5819,0
0.8,2.0,5.0,0.5,0.7,1,0.1,442,1083.4035,54.1,2.2327,411.9865,2.4511,0
0.8,2.0,5.0,0.5,0.7,1,0.2,442,1083.4035,54.1,2.2327,411.9865,2.4511,0
0.8,2.0,5.0,0.5,0.7,1,0.5,442,1083.4035,54.1,2.2327,411.9865,2.4511,0
0.8,2.0,5.0,0.5,0.7,2,0.1,579,1060.2121,52.7,1.9276,593.8696,1.8311,0
0.8,2.0,5.0,0.5,0.7,2,0.2,579,1060.2121,52.7,1.9276,593.8696,1.8311,0
0.8,2.0,5.0,0.5,0.7,2,0.5,579,1060.2121,52.7,1.9276,593.8696,1.8311,0
0.8,2.0,5.0,0.5,0.7,3,0.1,687,1260.9102,52.4,2.1145,656.0465,1.8354,0
0.8,2.0,5.0,0.5,0.7,3,0.2,687,1260.9102,52.4,2.1145,656.0465,1.8354,0
0.8,2.0,5.0,0.5,0.7,3,0.5,687,1260.9102,52.4,2.1145,656.0465,1.8354,0
0.8,2.0,5.0,0.65,0.55,1,0.1,1549,2831.9574,54.4,3.2669,404.4187,1.8282,0
0.8,2.0,5.0,0.65,0.55,1,0.2,1549,2831.9574,54.4,3.2669,404.4187,1.8282,0
0.8,2.0,5.0,0.65,0.55,1,0.5,1549,2831.9574,54.4,3.2669,404.4187,1.8282,0
0.8,2.0,5.0,0.65,0.55,2,0.1,2102,3024.489,53.8,3.0604,598.2291,1.4389,0
0.8,2.0,5.0,0.65,0.55,2,0.2,2102,3024.489,53.8,3.0604,598.2291,1.4389,0
0.8,2.0,5.0,0.65,0.55,2,0.5,2102,3024.489,53.8,3.0604,598.2291,1.4389,0
0.8,2.0,5.0,0.65,0.55,3,0.1,2542,3684.2094,53.8,3.418,790.0133,1.4493,0
0.8,2.0,5.0,0.65,0.55,3,0.2,2542,3684.2094,53.8,3.418,790.0133,1.4493,0
0.8,2.0,5.0,0.65,0.55,3,0.5,2542,3684.2094,53.8,3.418,790.0133,1.4493,0
0.8,2.0,5.0,0.65,0.6,1,0.1,1028,2262.9874,54.8,3.179,466.9443,2.2013,0
0.8,2.0,5.0,0.65,0.6,1,0.2,1028,2262.9874,54.8,3.179,466.9443,2.2013,0
0.8,2.0,5.0,0.65,0.6,1,0.5,1028,2262.9874,54.8,3.179,466.9443,2.2013,0
0.8,2.0,5.0,0.65,0.6,2,0.1,1398,2318.6107,53.7,2.8344,600.0841,1.6585,0
0.8,2.0,5.0,0.65,0.6,2,0.2,1398,2318.6107,53.7,2.8344,600.0841,1.6585,0
0.8,2.0,5.0,0.65,0.6,2,0.5,1398,2318.6107,53.7,2.8344,600.0841,1.6585,0
0.8,2.0,5.0,0.65,0.6,3,0.1,1690,2864.045,53.7,3.1955,743.9905,1.6947,0
0.8,2.0,5.0,0.65,0.6,3,0.2,1690,2864.045,53.7,3.1955,743.9905,1.6947,0
0.8,2.0,5.0,0.65,0.6,3,0.5,1690,2864.045,53.7,3.1955,743.9905,1.6947,0
0.8,2.0,5.0,0.65,0.7,1,0.1,412,918.9602,53.6,1.9796,351.4643,2.2305,0
0.8,2.0,5.0,0.65,0.7,1,0.2,412,918.9602,53.6,1.9796,351.4643,2.2305,0
0.8,2.0,5.0,0.65,0.7,1,0.5,412,918.9602,53.6,1.9796,351.4643,2.2305,0
0.8,2.0,5.0,0.65,0.7,2,0.1,547,879.5217,52.1,1.6552,559.9935,1.6079,0
0.8,2.0,5.0,0.65,0.7,2,0.2,547,879.5217,52.1,1.6552,559.9935,1.6079,0
0.8,2.0,5.0,0.65,0.7,2,0.5,547,879.5217,52.1,1.6552,559.9935,1.6079,0
0.8,2.0,5.0,0.65,0.7,3,0.1,654,1094.7426,52.0,1.891,634.175,1.6739,0
0.8,2.0,5.0,0.65,0.7,3,0.2,654,1094.7426,52.0,1.891,634.175,1.6739,0
0.8,2.0,5.0,0.65,0.7,3,0.5,654,1094.7426,52.0,1.891,634.175,1.6739,0
0.8,2.5,2.0,0.35,0.55,1,0.1,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,2.0,0.35,0.55,1,0.2,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,2.0,0.35,0.55,1,0.5,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,2.0,0.35,0.55,2,0.1,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,2.0,0.35,0.55,2,0.2,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,2.0,0.35,0.55,2,0.5,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,2.0,0.35,0.55,3,0.1,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,2.0,0.35,0.55,3,0.2,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,2.0,0.35,0.55,3,0.5,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,2.0,0.35,0.6,1,0.1,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,2.0,0.35,0.6,1,0.2,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,2.0,0.35,0.6,1,0.5,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,2.0,0.35,0.6,2,0.1,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,2.0,0.35,0.6,2,0.2,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,2.0,0.35,0.6,2,0.5,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,2.0,0.35,0.6,3,0.1,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,2.0,0.35,0.6,3,0.2,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,2.0,0.35,0.6,3,0.5,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,2.0,0.35,0.7,1,0.1,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,2.0,0.35,0.7,1,0.2,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,2.0,0.35,0.7,1,0.5,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,2.0,0.35,0.7,2,0.1,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,2.0,0.35,0.7,2,0.2,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,2.0,0.35,0.7,2,0.5,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,2.0,0.35,0.7,3,0.1,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,2.0,0.35,0.7,3,0.2,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,2.0,0.35,0.7,3,0.5,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,2.0,0.5,0.55,1,0.1,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,2.0,0.5,0.55,1,0.2,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,2.0,0.5,0.55,1,0.5,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,2.0,0.5,0.55,2,0.1,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,2.0,0.5,0.55,2,0.2,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,2.0,0.5,0.55,2,0.5,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,2.0,0.5,0.55,3,0.1,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,2.0,0.5,0.55,3,0.2,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,2.0,0.5,0.55,3,0.5,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,2.0,0.5,0.6,1,0.1,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,2.0,0.5,0.6,1,0.2,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,2.0,0.5,0.6,1,0.5,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,2.0,0.5,0.6,2,0.1,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,2.0,0.5,0.6,2,0.2,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,2.0,0.5,0.6,2,0.5,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,2.0,0.5,0.6,3,0.1,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,2.0,0.5,0.6,3,0.2,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,2.0,0.5,0.6,3,0.5,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,2.0,0.5,0.7,1,0.1,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,2.0,0.5,0.7,1,0.2,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,2.0,0.5,0.7,1,0.5,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,2.0,0.5,0.7,2,0.1,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,2.0,0.5,0.7,2,0.2,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,2.0,0.5,0.7,2,0.5,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,2.0,0.5,0.7,3,0.1,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,2.0,0.5,0.7,3,0.2,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,2.0,0.5,0.7,3,0.5,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,2.0,0.65,0.55,1,0.1,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,2.0,0.65,0.55,1,0.2,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,2.0,0.65,0.55,1,0.5,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,2.0,0.65,0.55,2,0.1,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,2.0,0.65,0.55,2,0.2,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,2.0,0.65,0.55,2,0.5,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,2.0,0.65,0.55,3,0.1,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,2.0,0.65,0.55,3,0.2,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,2.0,0.65,0.55,3,0.5,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,2.0,0.65,0.6,1,0.1,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,2.0,0.65,0.6,1,0.2,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,2.0,0.65,0.6,1,0.5,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,2.0,0.65,0.6,2,0.1,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,2.0,0.65,0.6,2,0.2,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,2.0,0.65,0.6,2,0.5,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,2.0,0.65,0.6,3,0.1,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,2.0,0.65,0.6,3,0.2,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,2.0,0.65,0.6,3,0.5,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,2.0,0.65,0.7,1,0.1,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,2.0,0.65,0.7,1,0.2,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,2.0,0.65,0.7,1,0.5,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,2.0,0.65,0.7,2,0.1,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,2.0,0.65,0.7,2,0.2,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,2.0,0.65,0.7,2,0.5,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,2.0,0.65,0.7,3,0.1,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,2.0,0.65,0.7,3,0.2,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,2.0,0.65,0.7,3,0.5,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,3.5,0.35,0.55,1,0.1,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,3.5,0.35,0.55,1,0.2,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,3.5,0.35,0.55,1,0.5,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,3.5,0.35,0.55,2,0.1,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,3.5,0.35,0.55,2,0.2,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,3.5,0.35,0.55,2,0.5,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,3.5,0.35,0.55,3,0.1,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,3.5,0.35,0.55,3,0.2,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,3.5,0.35,0.55,3,0.5,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,3.5,0.35,0.6,1,0.1,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,3.5,0.35,0.6,1,0.2,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,3.5,0.35,0.6,1,0.5,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,3.5,0.35,0.6,2,0.1,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,3.5,0.35,0.6,2,0.2,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,3.5,0.35,0.6,2,0.5,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,3.5,0.35,0.6,3,0.1,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,3.5,0.35,0.6,3,0.2,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,3.5,0.35,0.6,3,0.5,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,3.5,0.35,0.7,1,0.1,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,3.5,0.35,0.7,1,0.2,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,3.5,0.35,0.7,1,0.5,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,3.5,0.35,0.7,2,0.1,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,3.5,0.35,0.7,2,0.2,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,3.5,0.35,0.7,2,0.5,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,3.5,0.35,0.7,3,0.1,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,3.5,0.35,0.7,3,0.2,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,3.5,0.35,0.7,3,0.5,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,3.5,0.5,0.55,1,0.1,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,3.5,0.5,0.55,1,0.2,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,3.5,0.5,0.55,1,0.5,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,3.5,0.5,0.55,2,0.1,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,3.5,0.5,0.55,2,0.2,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,3.5,0.5,0.55,2,0.5,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,3.5,0.5,0.55,3,0.1,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,3.5,0.5,0.55,3,0.2,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,3.5,0.5,0.55,3,0.5,2736,4160.1837,53.9,3.6807,834.3373,1.5205,0
0.8,2.5,3.5,0.5,0.6,1,0.1,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,3.5,0.5,0.6,1,0.2,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,3.5,0.5,0.6,1,0.5,1141,2475.7392,54.3,3.2253,511.9761,2.1698,0
0.8,2.5,3.5,0.5,0.6,2,0.1,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,3.5,0.5,0.6,2,0.2,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,3.5,0.5,0.6,2,0.5,1521,2479.0455,53.4,2.8538,837.518,1.6299,0
0.8,2.5,3.5,0.5,0.6,3,0.1,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,3.5,0.5,0.6,3,0.2,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,3.5,0.5,0.6,3,0.5,1814,2992.9089,53.4,3.1732,969.263,1.6499,0
0.8,2.5,3.5,0.5,0.7,1,0.1,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,3.5,0.5,0.7,1,0.2,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,3.5,0.5,0.7,1,0.5,442,1011.7503,54.1,2.0939,414.6397,2.289,0
0.8,2.5,3.5,0.5,0.7,2,0.1,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,3.5,0.5,0.7,2,0.2,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,3.5,0.5,0.7,2,0.5,579,969.2504,52.7,1.7694,675.3964,1.674,0
0.8,2.5,3.5,0.5,0.7,3,0.1,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,3.5,0.5,0.7,3,0.2,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,3.5,0.5,0.7,3,0.5,687,1150.64,52.4,1.9375,746.7278,1.6749,0
0.8,2.5,3.5,0.65,0.55,1,0.1,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,3.5,0.65,0.55,1,0.2,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,3.5,0.65,0.55,1,0.5,1548,2992.1862,54.3,3.3953,384.0724,1.9329,0
0.8,2.5,3.5,0.65,0.55,2,0.1,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,3.5,0.65,0.55,2,0.2,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,3.5,0.65,0.55,2,0.5,2102,3178.186,53.8,3.1706,592.4275,1.512,0
0.8,2.5,3.5,0.65,0.55,3,0.1,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,3.5,0.65,0.55,3,0.2,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,3.5,0.65,0.55,3,0.5,2542,3834.8621,53.8,3.5133,851.6663,1.5086,0
0.8,2.5,3.5,0.65,0.6,1,0.1,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,3.5,0.65,0.6,1,0.2,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,3.5,0.65,0.6,1,0.5,1027,2405.8195,54.7,3.3004,466.9443,2.3426,0
0.8,2.5,3.5,0.65,0.6,2,0.1,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,3.5,0.65,0.6,2,0.2,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,3.5,0.65,0.6,2,0.5,1398,2436.0606,53.6,2.9206,656.136,1.7425,0
0.8,2.5,3.5,0.65,0.6,3,0.1,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,3.5,0.65,0.6,3,0.2,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,3.5,0.65,0.6,3,0.5,1690,2964.4468,53.7,3.2532,787.881,1.7541,0
0.8,2.5,3.5,0.65,0.7,1,0.1,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,3.5,0.65,0.7,1,0.2,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,3.5,0.65,0.7,1,0.5,412,845.6923,53.6,1.8309,367.6613,2.0527,0
0.8,2.5,3.5,0.65,0.7,2,0.1,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,3.5,0.65,0.7,2,0.2,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,3.5,0.65,0.7,2,0.5,547,786.9453,52.1,1.488,641.5202,1.4387,0
0.8,2.5,3.5,0.65,0.7,3,0.1,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,3.5,0.65,0.7,3,0.2,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,3.5,0.65,0.7,3,0.5,654,982.8577,52.0,1.7055,724.8563,1.5028,0
0.8,2.5,5.0,0.35,0.55,1,0.1,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,5.0,0.35,0.55,1,0.2,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,5.0,0.35,0.55,1,0.5,1824,3454.703,55.2,3.654,452.0341,1.894,0
0.8,2.5,5.0,0.35,0.55,2,0.1,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,5.0,0.35,0.55,2,0.2,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,5.0,0.35,0.55,2,0.5,2433,3485.5154,54.4,3.2673,622.5512,1.4326,0
0.8,2.5,5.0,0.35,0.55,3,0.1,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,5.0,0.35,0.55,3,0.2,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,5.0,0.35,0.55,3,0.5,2874,4127.4842,54.3,3.5858,865.9956,1.4361,0
0.8,2.5,5.0,0.35,0.6,1,0.1,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,5.0,0.35,0.6,1,0.2,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,5.0,0.35,0.6,1,0.5,1206,2351.2144,54.5,3.0041,562.7381,1.9496,0
0.8,2.5,5.0,0.35,0.6,2,0.1,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,5.0,0.35,0.6,2,0.2,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,5.0,0.35,0.6,2,0.5,1602,2275.9708,53.6,2.5746,865.1546,1.4207,0
0.8,2.5,5.0,0.35,0.6,3,0.1,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,5.0,0.35,0.6,3,0.2,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,5.0,0.35,0.6,3,0.5,1895,2789.8342,53.6,2.9142,996.8996,1.4722,0
0.8,2.5,5.0,0.35,0.7,1,0.1,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,5.0,0.35,0.7,1,0.2,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,5.0,0.35,0.7,1,0.5,462,913.658,53.7,1.8645,470.8236,1.9776,0
0.8,2.5,5.0,0.35,0.7,2,0.1,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,5.0,0.35,0.7,2,0.2,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,5.0,0.35,0.7,2,0.5,602,846.5909,52.5,1.5263,697.0275,1.4063,0
0.8,2.5,5.0,0.35,0.7,3,0.1,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,5.0,0.35,0.7,3,0.2,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,5.0,0.35,0.7,3,0.5,710,1027.9805,52.3,1.7126,768.3589,1.4479,0
0.8,2.5,5.0,0.5,0.55,1,0.1,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,5.0,0.5,0.55,1,0.2,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,5.0,0.5,0.55,1,0.5,1714,3389.5294,54.6,3.6694,421.8839,1.9776,0
0.8,2.5,5.0,0.5,0.55,2,0.1,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,5.0,0.5,0.55,2,0.2,2295,3518.215,54.0,3.3689,601.7058,1.533,0
0.8,2.5,5.0,0.5,0.55,2,0.5,2295,3518.215,54.0,3.3689,601.7058,1.533,0
